datetime,tx_hash,from_address,to_address,value,value_usd,token_address
2025-03-21 22:57:11,0xc80b7a3622e214e3ec88e2db334dd9cff97475dcc86cdcf46ffc5022e025bc47,0xe94e59baa7ffc49d755277e35412ee2e785515e9,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.16,316.9330848839432,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-22 16:17:11,0x516e1be96ff3d66064372929e5e5f5219edcd8d39c894f947cc73c267e63e3b6,0x63aa48d65130d74d641c8b34edbea0819d44fcf3,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,98.22646916584148,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-24 04:30:11,0xb805e3f5eb8c302fade9904786bcc576c38feaf3a34ca44b2991d57462ccca5b,0x2a7697837471da846a593d332f513a96cf164102,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.135,270.14134811785044,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-31 04:39:59,0x45bf0b87995756283e5d9069305d690f7e77a4cfcca3036bafab3b15cf8e666f,0x50be9b7e2354daef57f0e50afee7c1aee9916c10,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.699459,1262.7598267685482,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-02 19:57:47,0xc0fc304cdeac4acce2816e6a4d4960931e30e49188f201d14cc37dd1344436af,0x9f127b66b1620d97de98746c27e245612e40285c,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,28.0,53400.68026438384,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-03 02:22:23,0xd38cd738096f66795f763f45ae1b86073b571747b1c2f48d04a447347ac70582,0xd4584924c48981d8c4cf0c9c1aed1a03eb36aa10,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.497911,894.129578777904,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-03 03:05:47,0x4057c3f8eb633300120adf75391adcc7616b27f11f08ac1b523fc72d9f41d1e9,0x184811f8c6946aa735c5fc12bc12d4f75c7aa44f,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.6,1077.4571103404874,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-03 03:26:59,0x3cf37fc06b37578007aa5588d282587ee8511eafe5899835c089269b46830cd2,0x184811f8c6946aa735c5fc12bc12d4f75c7aa44f,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.4,718.3047402269917,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-21 17:02:47,0x963bf911e9da244e3e3e767ce3086b322147e3c631ec4a28e74595b409f674d2,0x03249184e0174f755cd5f79863ce55f68b3a9847,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.055,87.20030139393896,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-21 18:40:23,0x8b095e1b65c4bcf29989c964dc5e2c90371c10be08b503b854a70ec38b273812,0x93614117cc5655873967783b184c93cd7ad74bb3,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,79.27300126721724,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-26 01:36:59,0xeeb2e06fdcde1968631b8de5807eeb5f6ce316a809a3e36047f3e8a94c30b232,0x790f46cd08906f6a8d1d4214b29bf458da448a75,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,89.43990902165629,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-04-27 05:10:35,0x6055181fc325c76c7850b628adbb5f3a73520e103e2ea1dcb1e175ef20c581bd,0x3deec019c305d7be2cf951e66733cf8d1e2aba25,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1,182.12695303291392,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
