datetime,tx_hash,from_address,to_address,value,token_address
2024-06-26 18:32:35,0x4da477d146574592077eb15063bab6b0cf55c58667fa309c0ba3b3f7f9c773e2,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xa9c2912b9678e3d034058f39f7642154400f5a00,1802.982058,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-26 13:10:11,0x1f69ec065dc93a7ca2524ff5564e879d01764faaa44641221fd83d8a18e25232,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xff6899ea779692969f71f93029cd9eb71cf43527,11927.865725,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-25 18:28:11,0x32731a6f62935a5052b84f8fa74584e936565343db2fda46f3c0ffca6d5fb4c9,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xf36265d3bc945ff236eadcf58820ad1d6e59d497,4124.850257,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-19 02:29:59,0x8bb0105ff52e25c2282b7ae5d7f245f03f24fb33a7dbe3c63e6a350cf237163d,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x089300e3cd93dbc23c93cc9b8c237f829ce51b04,102686.534858,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-23 05:23:11,0x89097fa4d9e0a5f2f62a066c69f526bb8bf5ac04cd8a32d6f98468ebb17625d6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x4abc33cf81e0d21f42168d044f7002edd6b80b09,405.231294,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-25 15:24:47,0x56f8ff8a7ba9862433449579237fa9c5b7b7822dc43307b17f8667cdc1b3067b,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x3f7c10cbbb1ea1046a80b738b9eaf3217410c7f6,100600.087815,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-24 19:38:35,0x783f53ac72976ef41db45c6d0307471f220bb327e8bf85db74983461d0e7e8ef,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xcd4162f84a9043e3530a8762c4d3ea421ad18770,84138.930803,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-22 22:27:23,0x4564a131534d9099c37a7e4afe170a8bcd3fc7eb4b0c52fe3554acfb9c7f61b8,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x37dfe3c885a47bc421f39aef5085e7b123ee5b02,1125.372897,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-22 22:39:35,0x1a3154cee3a4a1f764c60217f820d79fb084bf5fc01692be41962ab499903cf9,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x37dfe3c885a47bc421f39aef5085e7b123ee5b02,15203.430678,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-24 09:20:23,0xa9e4b56ad26364296f57eadfaa21111a1bb8e97ba87442aea374ff6152f69299,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x957409aece7a5602b3d2a6456c540ed4a5f36a3e,100423.694154,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-25 09:38:11,0x6567db9cecfb489070fa218f42efb4dd80506984434df257f738807d6e2a1104,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x64df7af696e0977771a0e1e1b1a8dd22ded3cf4b,1013.265045,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-20 09:06:23,0x6be565969275612fad979555ee1a7eec893d0b10adecd37e503acb2a4eae8595,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xd413a16633d9bb416488442069ae4067f75c290a,999.657098,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-13 08:23:47,0x52bec8f114c11ff0fabf06e3c1a55c7f4b8b072637c397b5b4281216fdb793b6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,92.671677,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-11 04:11:47,0xc8d4bdf1383c697032cb7664297426f61b1e1972c50bb3ae9a3fd3f987d8dfb4,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x822c9782f35c4bc34216588e96fd6451e8db80cf,59.311648,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-02 02:52:11,0x4c2da1e624901bebc1f6bf3b8754eb262b987f972a5d6249c70671fb63e0b1f8,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x3af637465aea69f009004283095b1569e764ecd9,16789.173486,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-02 08:19:47,0x1cac93c38b0a9ba8d75f9f841e3e38ab6dac47829db2f38aa49d6abe9a5bb5a5,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,1744.260487,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-04 22:04:59,0x7258ad454e855cdb2598dddcad7540f85e82db4aedd8e46a9ef6cd809c698b7c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xe97f2d37f9612b702d1a2eb5288bd62de95864b8,1004.028901,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-05 08:23:47,0x7606dc4b9fa136fef8d07417caf0a7073b07588794d2c48f280f86084d244481,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,25785.032614,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-03 11:27:59,0x877463c6e9bc57e11355bf6627a00ec48ab99e00cb8f6849cab5382131d6e3ee,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,17720.647762,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-05 14:04:35,0x1f29bcb0817a18c3e6788af428e916108e067a58e906c0b4d6a2c84f664b585d,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x9008d19f58aabd9ed0d60971565aa8510560ab41,6395.195575,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-01 02:03:35,0xfba15d077c9a930729fd71c85629ebac1c5e979e068483e3709d291f3507f597,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x0d9fe6a83c21edac0054ba5be78b4bf9257af86b,9502.28652,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-02 21:58:35,0x49036da5afe606358ef785e416ff55fca404067c78a0f85e0d98c5dcec337393,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,43503.142238,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-30 22:07:23,0x0c38983cf2e12598407e60f0e6a305f9910ffc2e1aa69a6054c251dea6915b7c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,1495.904041,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-05 22:36:35,0x556bd1e47a2b1ed32e672bfe25ecd2a9215c990b58d07592ef9bf3787c123fd9,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x5152082be0a628dc1b2471416fbb9de49388ecf1,19338.227313,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-03 09:35:59,0xb74fb7e7f3e1952fab1987744726de6c3dc63df71d2ce2158c5b7819b7a0326f,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,282057.799576,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-07 19:36:59,0x88546bd446930e67f9db587e3b9124d4b8c2d2b87e399c730ab038192ae00b19,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,6787.303835,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-07 08:52:11,0x6f98d1a473beacc9180e08cb0d9bf5c94395bce4153ff3b05c5498e9c459e77c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x9f000bbd4115d88ebbbf47aa0923a2ea766406a2,49948.925415,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-06 04:45:47,0xbf5657bcbce164dfcf9a037c3ba2761dee6725ae5d941476d898df9cf9f6d86b,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xd08b294dbd8bc760c57abdec26515da626511b40,1277.121587,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-06 05:06:59,0x043385f39b790f4927cdaf244747f1356db254b66024ea04183183bbfb6e487a,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,13569.367276,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-23 10:20:47,0xfa7247909a8cddf3f1dde32f75e48f283c6aa05a68fa6e0177e35de0b7f791ac,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x49f47e38dcf2c87df5f65a072b1df5cf4edf928d,300.188662,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-23 03:58:23,0x117c482221a1541de5b3b0165297a0f69f6af481453d0ce30a2f100f7ac2f9ea,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x3fff58ca68ddabc42cb21a55122838f0ecd00bea,94505.583063,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-21 02:09:59,0x3ecef375c56dae2f016fb3e6aecd4c9085c6e2201256fba6ea9d739f24620993,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,47753.685543,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-20 19:52:11,0x23eb5c7954066309a13dcecb1f5be0983eb7a5934f37a23fa603496ef2476499,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,20007.813506,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-20 14:47:35,0x278b7ee0773946467519df4a2713e3caa7209e0b774b02aa077d6a3ab3001648,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,501.953033,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-20 10:50:59,0xf5e84adb2dec35bc148c293ec4917392b69b9a07c85984f7820eac3a3ee65fc0,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x22bf900bdfd4cdf0af25e142bf0d12f383c6ba75,168797.446744,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-18 08:28:47,0x402a151170f90a21f7a9db11c33154c383f044caf93d527dc6437a6bca9185c2,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,3262.843476,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-17 17:59:23,0x3375966a1ec41abcc0aabf069fe310cbadd062fcb573ad42718e195a2893857e,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x3efed426257b1493e4fad8f54361649642f5b43e,9976.427385,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-17 08:27:59,0xcfd6eddcb6c059552e37f4dd22ddc77c0bff33e34ae03b34bf1a5cb25d3b3fbc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,407.39719,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-07-16 09:38:59,0xb0af3b52b1c4fead8a2e6ced1ffcf877fee5e765f4f6e3bc8967cef2fb536739,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,32.461089,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
