datetime,tx_hash,from_address,to_address,value,token_address
2024-05-20 09:59:35,0xaa3d46b27dcc15943fa56540940245747dac148f38bb18fe07d722c9db2652ed,0xc0a893145ad461af44241a7db5bb99b8998e7d2c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,33185.430441,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-20 10:23:35,0xac21fbd809b68ba56ccc62334d9b870737b2a441b20899483467a69b90b30aaf,0xaac22da0baaf48ce621c0c8add5983c2078381bb,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0.01,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-07 15:29:11,0x12e1b47ff50ce1a9a4eafcba8cb1bad582e6ae3862a06001fa75bf4f419b7ce1,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,20000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-15 17:19:59,0x0e2711e077ed325bf7c6f5071811284408de10884628945d4f8bf05351826dcd,0x24493370087a890270c040cbf98421f1ee57d29e,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,30000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 12:35:35,0x08a10ee20f131e164c3bd73144d94f4bd41de35e13aa4dc3c93bac445dcaab4f,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0.001,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 20:08:59,0x06832c37f8ed9c97e47d5cfeccf2e8aec1be44ab4fed654d2636972a4b440a95,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,102613.037856,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-15 09:47:11,0xe6a6afb145bffa0c662e62ed50f143d9a5c8a9c74b9fa5d4653102d6549ed80d,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,11.116745,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-07 21:38:35,0xb129aa4337e873402ac659db49a7af284ca8c298b0d5d69021b128fd53729bd7,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,3692.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-12 02:48:59,0xaf13d38b01c1ef944fb91215e8e24af29d6790bf442d53b83d0ed3c407009d8e,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,105806.119298,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 18:23:11,0xf5eea3b29742427c2e337245e5a9030c3edd49ac38acbd2956786297aaf91231,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
