snapped_at,price,market_cap,total_volume
2024-12-31 00:00:00 UTC,3460.8215930348606,1164279452.1571183,22071573.520329185
2025-01-01 00:00:00 UTC,3436.1649312429736,1155385093.8130748,4528103.635663057
2025-01-02 00:00:00 UTC,3450.441889745258,1154298765.7215111,6389473.868022056
2025-01-03 00:00:00 UTC,3557.548689434918,1149582461.44751,12037891.018622538
2025-01-04 00:00:00 UTC,3718.418176664381,1190257901.2298927,6469703.077546725
2025-01-05 00:00:00 UTC,3771.0832375099462,1203596596.6829088,7500641.849344232
2025-01-06 00:00:00 UTC,3751.0691945716467,1174648678.4171758,6287523.962782597
2025-01-07 00:00:00 UTC,3800.5092853212154,1182954805.2947104,8005594.006027573
2025-01-08 00:00:00 UTC,3487.0107659837176,1075867043.092924,3405569.7914506285
2025-01-09 00:00:00 UTC,3430.520408077851,1056146805.1017169,5416777.194204992
2025-01-10 00:00:00 UTC,3321.861849357609,1013376663.40293,7804525.92485646
2025-01-11 00:00:00 UTC,3378.567752726507,1025222354.5278108,8491228.053654114
2025-01-12 00:00:00 UTC,3393.7130539580608,1026958326.0217917,5183721.192264084
2025-01-13 00:00:00 UTC,3371.2879465385613,1008693728.3420353,5880785.120552882
2025-01-14 00:00:00 UTC,3238.30652565696,957447714.3614485,5773438.483819762
2025-01-15 00:00:00 UTC,3330.059601891117,982495446.400601,4345573.673421106
2025-01-16 00:00:00 UTC,3557.855344885267,1034853871.1024468,12082583.954005707
2025-01-17 00:00:00 UTC,3418.470430839977,994115530.7877809,11264803.434940588
2025-01-18 00:00:00 UTC,3582.6440699325917,1036397613.9885815,5224169.785848487
2025-01-19 00:00:00 UTC,3417.943733665133,980086831.2047445,4128254.702016512
2025-01-20 00:00:00 UTC,3332.868991927923,949682345.0926816,11967018.229242008
2025-01-21 00:00:00 UTC,3369.307807864575,960155079.587837,5350086.869406315
2025-01-22 00:00:00 UTC,3435.723060405142,966611049.9842116,4478970.267178589
2025-01-23 00:00:00 UTC,3346.3278832826095,922595695.1976218,5535762.649127419
2025-01-24 00:00:00 UTC,3445.4933364224835,949189863.1256492,7570612.152594424
2025-01-25 00:00:00 UTC,3423.7716072771536,939772588.9336429,6685317.428100084
2025-01-26 00:00:00 UTC,3433.1722412284034,934069523.0570337,4602853.884825636
2025-01-27 00:00:00 UTC,3347.8823818617934,906691043.1057923,6099730.146242439
2025-01-28 00:00:00 UTC,3280.0956415112473,885834480.6204715,7042104.370188233
2025-01-29 00:00:00 UTC,3177.6300221266188,854904952.619145,4495437.34977724
2025-01-30 00:00:00 UTC,3222.1173671875836,883123167.6255833,3351231.471750752
2025-01-31 00:00:00 UTC,3360.8930301784394,913004933.7611443,5762025.24449933
2025-02-01 00:00:00 UTC,3405.933899477217,922727189.7692527,3648672.8399590948
2025-02-02 00:00:00 UTC,3233.9817855164956,864468476.1249017,3058916.021477937
2025-02-03 00:00:00 UTC,2960.8816498752267,789593215.2082987,8009511.15475696
2025-02-04 00:00:00 UTC,2973.571459514108,786868518.5834523,26860602.859469123
2025-02-05 00:00:00 UTC,2818.8553558252374,745756821.9416764,5929638.827131424
2025-02-06 00:00:00 UTC,2883.6487137617587,757704401.7608929,6618898.879466676
2025-02-07 00:00:00 UTC,2774.598170887279,712372453.5488703,1418594.9151640923
2025-02-08 00:00:00 UTC,2710.946576207789,700557719.3156168,4993975.425053732
2025-02-09 00:00:00 UTC,2728.3608646347457,700005150.6118003,3334746.279720053
2025-02-10 00:00:00 UTC,2721.491622994922,697213677.5670257,2069429.7514402873
2025-02-11 00:00:00 UTC,2751.9595226092197,672713286.5578038,2422639.636852682
2025-02-12 00:00:00 UTC,2694.333747698274,821588075.5595044,11030848.510530325
2025-02-13 00:00:00 UTC,2833.633732221933,863120183.522916,4174936.4126664163
2025-02-14 00:00:00 UTC,2772.015158302383,870956831.0412126,4575244.027406188
2025-02-15 00:00:00 UTC,2826.701154984308,884041919.4577081,4254613.956026093
2025-02-16 00:00:00 UTC,2790.105947741642,871807051.8047932,30140676.360956274
2025-02-17 00:00:00 UTC,2758.183077965947,861193591.5424685,3859045.678030514
2025-02-18 00:00:00 UTC,2841.6298396912175,886022574.3103845,3799130.95020463
2025-02-19 00:00:00 UTC,2765.880884670053,853758075.2510314,2437429.198930874
2025-02-20 00:00:00 UTC,2812.704477381118,868427836.552185,3009073.239919687
2025-02-21 00:00:00 UTC,2843.2136586503875,875702969.0049521,3510256.805104668
2025-02-22 00:00:00 UTC,2752.557186046333,850229158.1401186,11775670.449690958
2025-02-23 00:00:00 UTC,2866.4132742455317,880737977.6858097,2716167.540485249
2025-02-24 00:00:00 UTC,2928.848279394271,901025679.0811224,5632065.635000524
2025-02-25 00:00:00 UTC,2600.3589075447803,801652869.566336,2707293.4122756044
2025-02-26 00:00:00 UTC,2589.7489573527773,793546796.5965708,2504657.2142419796
2025-02-27 00:00:00 UTC,2412.8829578695513,737599165.7103153,4523237.695407732
2025-02-28 00:00:00 UTC,2388.7204307420798,695058176.8583645,4796248.659382428
2025-03-01 00:00:00 UTC,2316.3584773510865,671778860.5159723,11469368.230814483
2025-03-02 00:00:00 UTC,2294.299568897252,663041369.9534007,3490420.419374163
2025-03-03 00:00:00 UTC,2606.586605264087,749070352.1177543,8333330.638039871
2025-03-04 00:00:00 UTC,2229.0767179886834,637055368.6780396,2983163.1183849955
2025-03-05 00:00:00 UTC,2249.4051183051065,641206006.8602138,4972982.174867917
2025-03-06 00:00:00 UTC,2326.837077835712,716241728.7627233,1207513.8978632155
2025-03-07 00:00:00 UTC,2285.788001240786,700092696.0945673,3710019.078407376
2025-03-08 00:00:00 UTC,2222.524200965928,679651179.8969022,3754309.597147913
2025-03-09 00:00:00 UTC,2282.527686702949,696616208.2935522,936925.394312753
2025-03-10 00:00:00 UTC,2094.3635144419486,636450147.5404457,1769307.305854562
2025-03-11 00:00:00 UTC,1952.7546704423055,593773661.2407153,2944064.0409810375
2025-03-12 00:00:00 UTC,1995.9402905074492,609265469.7104362,5284905.146270084
2025-03-13 00:00:00 UTC,1986.0824563234657,606628101.9042339,3144332.6090351567
2025-03-14 00:00:00 UTC,1935.1889195755664,592522293.6666114,1981505.2346442656
2025-03-15 00:00:00 UTC,1987.6099846479092,604110652.7158645,2316457.520530218
2025-03-16 00:00:00 UTC,2017.2200757724002,612376900.4244288,1917553.217134569
2025-03-17 00:00:00 UTC,1961.7461952289304,593674268.1331588,726195.5321808966
2025-03-18 00:00:00 UTC,2005.2409787866259,601335637.1168318,1447602.2839873272
2025-03-19 00:00:00 UTC,2009.875421539067,601959940.0886091,1693102.156133379
2025-03-20 00:00:00 UTC,2143.45535566302,642210816.8190966,1421143.4477787502
2025-03-21 00:00:00 UTC,2059.9419214674863,616921923.8477247,927678.0886298212
2025-03-22 00:00:00 UTC,2043.4740682557463,611957777.2333376,536853.7539459425
2025-03-23 00:00:00 UTC,2059.5081830850895,608727696.0036222,826514.5961253658
2025-03-24 00:00:00 UTC,2079.639029818332,613990972.0413234,1215026.2940471412
2025-03-25 00:00:00 UTC,2155.552245176522,636146289.5730048,1415584.1324336985
2025-03-26 00:00:00 UTC,2153.518204301406,635113310.6798202,1300566.7285785105
2025-03-27 00:00:00 UTC,2091.8282289258154,616965081.9892253,5053743.2422525715
2025-03-28 00:00:00 UTC,2084.9984144243263,614994389.8867246,2285667.502994951
2025-03-29 00:00:00 UTC,1975.763649961671,581492303.728491,1593420.4986334795
2025-03-30 00:00:00 UTC,1905.0978270178357,560637899.8648658,1485549.5122295562
2025-03-31 00:00:00 UTC,1880.7331747943,552689236.3574257,2091301.8144211406
2025-04-01 00:00:00 UTC,1900.500087108358,557450692.8765877,1327963.6073456556
2025-04-02 00:00:00 UTC,1986.7868341886526,583887717.8576691,3311086.187572704
2025-04-03 00:00:00 UTC,1872.4131077464067,549795960.5485817,1263151.0941732344
2025-04-04 00:00:00 UTC,1892.454395002376,554183025.1209924,496842.95510636567
2025-04-05 00:00:00 UTC,1888.601981513829,568400603.2360241,3593513.0844912888
2025-04-06 00:00:00 UTC,1884.1316238739776,555613444.556365,1445216.1823551026
2025-04-07 00:00:00 UTC,1638.808483453047,487164371.1614563,4560784.079447753
2025-04-08 00:00:00 UTC,1619.03223218479,483059406.9731237,4106492.89487383
2025-04-09 00:00:00 UTC,1529.6449807849008,453269375.13219565,3406220.7018085774
2025-04-10 00:00:00 UTC,1728.280159052952,509515576.74067163,4521763.89423687
2025-04-11 00:00:00 UTC,1583.3343425823978,474905228.0586753,1315626.2743866146
2025-04-12 00:00:00 UTC,1631.5622339020633,485685065.8505501,1574793.093184885
2025-04-13 00:00:00 UTC,1718.7340718744374,510162032.95889795,2539722.743501095
2025-04-14 00:00:00 UTC,1662.0835921856833,491351224.6790061,1733011.3126508
2025-04-15 00:00:00 UTC,1693.9238851793912,501460625.9583905,1870788.0935147624
2025-04-16 00:00:00 UTC,1664.1049485565668,492203889.2151538,1720892.9933477377
2025-04-17 00:00:00 UTC,1652.8082939188273,490206324.75697654,1076618.5669498928
2025-04-18 00:00:00 UTC,1657.049027099056,493919403.21557665,1126491.0882388402
2025-04-19 00:00:00 UTC,1662.0206257888835,499973145.7923066,1348468.2836687956
2025-04-20 00:00:00 UTC,1690.9817621688685,509397493.9681161,648937.7960676155
2025-04-21 00:00:00 UTC,1656.9616147368624,498788989.58285075,2336173.5691130557
2025-04-22 00:00:00 UTC,1650.8361963829645,497387189.0161596,1374766.2984445621
2025-04-23 00:00:00 UTC,1839.7317526182069,555196917.2307181,5202320.615462511
2025-04-24 00:00:00 UTC,1877.9643519975061,572390919.801542,3465481.82752958
2025-04-25 00:00:00 UTC,1852.989279765145,563820564.448801,1202786.7717315417
2025-04-26 00:00:00 UTC,1871.5122593795047,570931815.6303282,725885.3716961477
2025-04-27 00:00:00 UTC,1902.3300813313203,577031828.5882092,7047496.942357153
2025-04-28 00:00:00 UTC,1875.6536435687835,568479775.2583649,1906001.1295072355
2025-04-29 00:00:00 UTC,1882.385212046474,569118055.2951149,902295.757643462
2025-04-30 00:00:00 UTC,1874.9984490130914,564847810.1916138,1755479.8131940488
2025-05-01 00:00:00 UTC,1876.9571254445761,575742066.0179958,1900217.4941905465
2025-05-02 00:00:00 UTC,1922.0193687683075,589695720.4205319,11668219.311742876
2025-05-03 00:00:00 UTC,1926.6790367349615,591563680.9657018,2023874.991066767
2025-05-04 00:00:00 UTC,1919.4349362172743,586566815.5247518,3127048.3709565927
2025-05-05 00:00:00 UTC,1891.5633918967835,577430090.9630679,1191145.2226681556
2025-05-06 00:00:00 UTC,1905.4957978094208,581308642.3818926,2013590.338888009
2025-05-07 00:00:00 UTC,1900.8366065592577,580295162.6185763,1471434.6785229382
2025-05-08 00:00:00 UTC,1895.0744070495282,577089474.9864591,629354.2672260425
2025-05-09 00:00:00 UTC,2296.704363706377,700022148.0874152,1739805.0792599728
2025-05-10 00:00:00 UTC,2450.2143674817657,745379804.516183,3798908.651998561
2025-05-11 00:00:00 UTC,2711.556557639198,825045107.8076942,3516129.478834341
2025-05-12 00:00:00 UTC,2626.063153544376,798665437.5239426,2262971.9349122895
2025-05-13 00:00:00 UTC,2609.870995826183,792877331.8918737,4285751.338540088
2025-05-14 00:00:00 UTC,2799.1962269343608,851693181.7225283,6127058.796390664
2025-05-15 00:00:00 UTC,2719.0735828490033,822929294.3740013,8499984.766585076
2025-05-16 00:00:00 UTC,2658.770317533714,804414558.375627,2588213.0522294887
2025-05-17 00:00:00 UTC,2677.761817424284,807597056.8929545,1900160.3016239202
2025-05-18 00:00:00 UTC,2593.9146330145945,779900018.7354057,792169.9586545088
2025-05-19 00:00:00 UTC,2567.7358415611816,771044504.7078916,3574733.336431167
2025-05-20 00:00:00 UTC,2652.500759545898,790116403.6290125,1171640.8550734632
2025-05-21 00:00:00 UTC,2648.3120669047457,800815957.4611101,3822479.318565262
2025-05-22 00:00:00 UTC,2681.1220103183255,836242360.1766834,547345.8863594481
2025-05-23 00:00:00 UTC,2790.564524533996,875785923.5935484,771444.9125540289
2025-05-24 00:00:00 UTC,2646.1036057676256,840073530.2240694,2016671.2193419603
2025-05-25 00:00:00 UTC,2650.0449871394817,840940862.2174982,929180.5577954134
2025-05-26 00:00:00 UTC,2669.576977860476,846146910.5655707,462823.1920642977
2025-05-27 00:00:00 UTC,2689.4909695609135,857569804.5178322,908350.7882198261
2025-05-28 00:00:00 UTC,2787.500393635371,887948367.1599529,2003432.6123793263
2025-05-29 00:00:00 UTC,2802.8452861533597,891491426.0964106,543312.3510379549
2025-05-30 00:00:00 UTC,2756.1433626440025,873424899.6357156,3142877.228506512
2025-05-31 00:00:00 UTC,2645.308219019569,838299515.9744215,2061986.9689815973
2025-06-01 00:00:00 UTC,2668.8669352771626,845456378.8564663,4990710.4768608725
2025-06-02 00:00:00 UTC,2665.169937325961,843194145.3954585,1242603.911585393
2025-06-03 00:00:00 UTC,2736.215393036716,867614588.2956315,12313431.04427787
2025-06-04 00:00:00 UTC,2726.189583998476,865989687.8643374,12348210.520240765
2025-06-05 00:00:00 UTC,2741.9038647539123,873624458.055166,12267446.371036064
2025-06-06 00:00:00 UTC,2542.8603171477976,812073727.0741367,1805679.625614749
2025-06-07 00:00:00 UTC,2601.796712610222,831228215.2472917,1587966.701352302
2025-06-08 00:00:00 UTC,2654.1590053646837,848324221.04721,1114949.5898916568
2025-06-09 00:00:00 UTC,2632.741458209017,841465984.4693758,734468.746777789
2025-06-10 00:00:00 UTC,2825.168023935568,901736419.4039166,7092003.746098792
2025-06-11 00:00:00 UTC,2959.2700945630513,946040702.4304717,8327908.961633097
2025-06-12 00:00:00 UTC,2920.8730840664034,937857685.8602166,4279141.699593293
2025-06-13 00:00:00 UTC,2790.7759998670513,895177390.2406868,866258.1720243096
2025-06-14 00:00:00 UTC,2713.89542684557,871169002.0416995,2572346.3728741575
2025-06-15 00:00:00 UTC,2666.164573752335,855508459.8407083,4582209.330542159
2025-06-16 00:00:00 UTC,2676.1670998927852,857563619.5549663,729925.3845242822
2025-06-17 00:00:00 UTC,2688.779947825037,864930965.7105168,3922729.871518338
2025-06-18 00:00:00 UTC,2646.0693238840113,848016091.0964602,1674493.3013290293
2025-06-19 00:00:00 UTC,2648.988117074816,847275299.0043885,1277912.1302611527
2025-06-20 00:00:00 UTC,2658.135585662811,852122139.0006125,2558307.4310847763
2025-06-21 00:00:00 UTC,2530.4753998485025,810967358.2352583,1107116.2322309394
2025-06-22 00:00:00 UTC,2392.5020481541933,752630637.9841657,961065.7308018719
2025-06-23 00:00:00 UTC,2339.0086592187463,748647019.9437857,1446464.2820230327
2025-06-24 00:00:00 UTC,2553.28282279067,816697303.5206578,4495743.396850653
2025-06-25 00:00:00 UTC,2573.7218227961657,823254722.3230616,2556870.8773669074
2025-06-26 00:00:00 UTC,2535.111127067572,810843393.6139233,3460313.5312016364
2025-06-27 00:00:00 UTC,2535.856454117862,811265410.87637,2428736.5025430974
2025-06-28 00:00:00 UTC,2551.886348144874,814847699.2314953,1068136.982717469
2025-06-29 00:00:00 UTC,2555.769576683762,815963657.7514852,11196949.629824791
2025-06-30 00:00:00 UTC,2640.4652249423457,841188384.2318894,6690327.040001661
2025-07-01 00:00:00 UTC,2614.9768901926263,832727960.4342376,914517.6268269437
2025-07-02 00:00:00 UTC,2531.0939232374526,803686883.1591842,4392023.680213849
2025-07-03 00:00:00 UTC,2705.838019906916,859699719.59711,1871895.0433054396
2025-07-04 00:00:00 UTC,2727.804616136868,871034977.0982901,1532964.733780701
2025-07-05 00:00:00 UTC,2638.9538119353324,843468660.117804,1159112.7551828169
2025-07-06 00:00:00 UTC,2652.836686205212,848276510.4274309,817405.5750020557
2025-07-07 00:00:00 UTC,2706.6159785443147,863479594.7975665,485508.8484435908
2025-07-08 00:00:00 UTC,2679.917212939591,856126437.2059497,12180919.118867664
2025-07-09 00:00:00 UTC,2755.149614046357,879661947.4034461,4376246.67330163
2025-07-10 00:00:00 UTC,2927.651808460854,936810118.1374463,8202669.583548781
2025-07-11 00:00:00 UTC,3098.757147498011,988419986.1858656,2614363.745919044
2025-07-12 00:00:00 UTC,3116.700398774508,993824016.2138001,5202216.569598278
2025-07-13 00:00:00 UTC,3101.040591777952,986974273.9160559,2637108.926841892
2025-07-14 00:00:00 UTC,3138.4106172579127,998844378.8602245,1756601.575752085
2025-07-15 00:00:00 UTC,3177.7988242549422,1011758036.6683332,2238771.1413795487
2025-07-16 00:00:00 UTC,3305.500017736026,1051479262.6385715,2021220.9111153188
2025-07-17 00:00:00 UTC,3553.3606502189955,1129500193.6351538,12498970.675532656
2025-07-18 00:00:00 UTC,3661.446735110353,1173899102.8554237,4844531.324122507
2025-07-19 00:00:00 UTC,3735.347151293658,1200697290.77292,7484940.776933779
2025-07-20 00:00:00 UTC,3782.6144051623723,1216810711.3717759,5338896.134520766
2025-07-21 00:00:00 UTC,3958.05025166714,1267006909.3078225,4670857.466492192
2025-07-22 00:00:00 UTC,3959.030432115289,1264383192.2617755,3136251.615038982
2025-07-23 00:00:00 UTC,3942.0610263006492,1258695557.659704,5868657.647683615
2025-07-24 00:00:00 UTC,3817.1827261449907,1217875337.8240564,2516041.640118731
2025-07-25 00:00:00 UTC,3897.362679474102,1242638945.298075,3273058.5444682385
2025-07-26 00:00:00 UTC,3920.682812545568,1247241483.9704003,2242637.5189888747
2025-07-27 00:00:00 UTC,3947.9989431150457,1256217902.4709842,2352620.7554409998
2025-07-28 00:00:00 UTC,4067.0101405246505,1287247921.0431564,1470765.3037361295
2025-07-29 00:00:00 UTC,3990.018793468904,1259442504.930759,7840834.352710748
2025-07-30 00:00:00 UTC,3991.3284534241866,1256118634.4596014,10390594.48250036
2025-07-31 00:00:00 UTC,4009.839191729693,1263310413.4777305,2731180.6537266443
2025-08-01 00:00:00 UTC,3889.0608590863003,1219063081.9357505,1455476.8544930688
2025-08-02 00:00:00 UTC,3674.6839050211565,1145338485.91738,4054114.0086349165
2025-08-03 00:00:00 UTC,3579.260726698807,1120901816.854746,4165867.273276353
2025-08-04 00:00:00 UTC,3691.2025956453504,1152431805.861574,1488290.6947006243
2025-08-05 00:00:00 UTC,3908.4685985177034,1219516182.4676433,4775662.363686417
2025-08-06 00:00:00 UTC,3816.1235922619376,1187495136.6035273,5818889.949036205
2025-08-07 00:00:00 UTC,3886.795433522595,1207802683.4067373,2199427.9008384305
2025-08-08 00:00:00 UTC,4114.008671582445,1281311081.7076912,14917492.89506584
2025-08-09 00:00:00 UTC,4229.81312198676,1294253357.3330534,21774181.03107142
2025-08-10 00:00:00 UTC,4488.87659197655,1381693620.787071,15957312.189753223
2025-08-11 00:00:00 UTC,4484.209171137644,1294102221.529255,6897389.6580508435
2025-08-12 00:00:00 UTC,4454.789884034099,1285890934.0710902,3239115.2989117685
2025-08-13 00:00:00 UTC,4849.4168071292315,1399098558.9926276,3963655.964653693
2025-08-14 00:00:00 UTC,5023.650423401094,1443525718.5146663,5217441.32034115
2025-08-15 00:00:00 UTC,4801.465239315355,1378183178.112992,18201075.311048217
2025-08-16 00:00:00 UTC,4666.121035370722,1332053391.4974632,6856215.406241142
2025-08-17 00:00:00 UTC,4667.673319813887,1330805267.7436085,12652134.195244446
2025-08-18 00:00:00 UTC,4729.120551976428,1350143521.3036563,1937832.705388956
2025-08-19 00:00:00 UTC,4552.964271974376,1380685790.401191,14521566.184256682
2025-08-20 00:00:00 UTC,4300.869364300734,1209033060.6885965,15041784.120156407
2025-08-21 00:00:00 UTC,4572.428376649074,1293248582.2566123,13278501.394065356
2025-08-22 00:00:00 UTC,4454.10230030706,1269165555.455792,7621755.447801513
2025-08-23 00:00:00 UTC,5090.880153113616,1469276684.7709267,22666698.86829989
2025-08-24 00:00:00 UTC,5036.961555369304,1465275399.5336654,37590747.419928156
2025-08-25 00:00:00 UTC,5044.072249955695,1477933672.36117,8333016.801309113
2025-08-26 00:00:00 UTC,4632.535905144106,1352385217.1997454,14782046.06794995
2025-08-27 00:00:00 UTC,4853.862083755226,1424607980.7101457,22062036.245630816
2025-08-28 00:00:00 UTC,4752.5169045065895,1394708943.1140902,7212877.529796077
2025-08-29 00:00:00 UTC,4749.337888862052,1398143088.3970594,14178563.061113112
2025-08-30 00:00:00 UTC,4613.153547754812,1358971136.2447178,1678098.648369624
2025-08-31 00:00:00 UTC,4613.068208781597,1364813722.9814358,6469615.692537945
2025-09-01 00:00:00 UTC,4636.3112886849,1375051435.6659677,16478718.27814969
2025-09-02 00:00:00 UTC,4548.685648353336,1347966989.4456055,25906468.901808724
2025-09-03 00:00:00 UTC,4569.705099421424,1312982354.0509188,5683805.480307474
2025-09-04 00:00:00 UTC,4704.49263575604,1384951379.3832407,2123419.090874753
2025-09-05 00:00:00 UTC,4547.90758421775,1341141787.1065936,3658761.668738091
2025-09-06 00:00:00 UTC,4551.126623031564,1408815511.4857159,19432895.361733545
2025-09-07 00:00:00 UTC,4519.658720651526,1430661703.59204,4797630.337767631
2025-09-08 00:00:00 UTC,4557.592366658407,1441048769.8584008,7670284.570518177
2025-09-09 00:00:00 UTC,4550.51407636291,1430148479.719437,10365999.377274977
2025-09-10 00:00:00 UTC,4559.832829959746,1432801598.7996078,2473237.5430826764
2025-09-11 00:00:00 UTC,4599.0371847873585,1360116978.705028,4492766.054964863
2025-09-12 00:00:00 UTC,4716.8436556199185,1384598569.0400515,5927903.430764602
2025-09-13 00:00:00 UTC,4981.203477586483,1461839438.7307749,2364983.6972157233
2025-09-14 00:00:00 UTC,4933.429213486848,1465559703.7209315,2162324.368633978
2025-09-15 00:00:00 UTC,4875.821186811572,1447696747.583678,5877135.060416288
2025-09-16 00:00:00 UTC,4786.301325012594,1436482167.3503556,17556144.51628272
2025-09-17 00:00:00 UTC,4765.137773767692,1446406812.0259511,3427048.9958620663
2025-09-18 00:00:00 UTC,4860.720177374949,1473928223.6270893,2483195.498987024
2025-09-19 00:00:00 UTC,4858.030520609435,1480548291.785936,3079034.4191609668
2025-09-20 00:00:00 UTC,4733.297686276462,1439978770.99233,4423014.9836444
2025-09-21 00:00:00 UTC,4744.180157394436,1443923800.6624167,1878453.8305493675
2025-09-22 00:00:00 UTC,4715.756819625916,1433835875.2065232,765449.898235017
2025-09-23 00:00:00 UTC,4447.495855461717,1350603607.2961354,1213162.2561475453
2025-09-24 00:00:00 UTC,4413.030723697584,1339471983.7288618,2271657.168340643
2025-09-25 00:00:00 UTC,4398.549541207498,1339665699.4949453,3533189.988356786
2025-09-26 00:00:00 UTC,4096.682226492435,1246020136.268035,3144760.1586374836
2025-09-27 00:00:00 UTC,4277.189829968826,1299717325.552986,4502198.201958005
2025-09-28 00:00:00 UTC,4257.242225420997,1293739778.0715952,1474525.617445918
2025-09-29 00:00:00 UTC,4384.705048592742,1332880833.7245262,1218339.3333042199
2025-09-30 00:00:00 UTC,4468.734865630413,1357783931.4995148,1446072.131815216
2025-10-01 00:00:00 UTC,4391.878636078782,1333996057.834591,918211.5077154399
2025-10-02 00:00:00 UTC,4599.288221350324,1404780084.5907226,921897.1552247221
2025-10-03 00:00:00 UTC,4753.026646117806,1458278222.3243194,590118.821748343
2025-10-04 00:00:00 UTC,4791.129404689021,1469345847.9936278,1827055.2504138832
2025-10-05 00:00:00 UTC,4757.029418030263,1460412310.518931,1363752.0217718114
2025-10-06 00:00:00 UTC,4787.213729650157,1467153980.183691,934044.3117780343
2025-10-07 00:00:00 UTC,4976.885334842174,1524520970.531294,1964629.7127370022
2025-10-08 00:00:00 UTC,4723.676949145819,1427078328.6362996,1444214.5156293416
2025-10-09 00:00:00 UTC,4801.188886066451,1463159646.4834511,1007248.077079721
2025-10-10 00:00:00 UTC,4632.029166159383,1411393936.8969893,3133484.248892353
2025-10-11 00:00:00 UTC,4087.784788948982,1247790504.0819445,1331459.7019934885
2025-10-12 00:00:00 UTC,3977.100448429203,1209475782.751077,1813804.4190291055
2025-10-13 00:00:00 UTC,4406.209834117605,1338937893.2710524,1635823.8902500384
2025-10-14 00:00:00 UTC,4502.714196528615,1368197220.537304,2648631.1993394657
2025-10-15 00:00:00 UTC,4379.330292905043,1331318481.0523088,4705138.584180821
2025-10-16 00:00:00 UTC,4224.44372804504,1279049615.57034,2292870.7965955534
2025-10-17 00:00:00 UTC,4126.332293531477,1246289906.204677,1465567.4123324235
2025-10-18 00:00:00 UTC,4069.7387644180103,1230152158.0257223,641949.792581762
2025-10-19 00:00:00 UTC,4124.977726760272,1246130945.4617662,257106.89984050224
2025-10-20 00:00:00 UTC,4227.384096236058,1275625679.493547,592870.7608795685
2025-10-21 00:00:00 UTC,4223.866718287806,1274923939.7492943,831211.8140055367
2025-10-22 00:00:00 UTC,4113.315846491001,1230179156.3539982,1104221.9846656886
2025-10-23 00:00:00 UTC,4035.3270485245157,1187247928.9048393,1265483.467679965
2025-10-24 00:00:00 UTC,4092.3161648623636,1214152055.3165765,944482.9596121397
2025-10-25 00:00:00 UTC,4176.138084186361,1255194370.8067367,559609.8004460153
2025-10-26 00:00:00 UTC,4198.358078058624,1262245730.3671072,415186.9072371076
2025-10-27 00:00:00 UTC,4423.862313385749,1330266282.3256452,2074341.3421002019
2025-10-28 00:00:00 UTC,4379.766572646741,1307571466.0261934,2705587.7679349757
2025-10-29 00:00:00 UTC,4234.729779404709,1263831739.2692533,1168353.1135350645
2025-10-30 00:00:00 UTC,4138.833213483391,1233191887.715717,728794.3666556171
2025-10-31 00:00:00 UTC,4040.460630062785,1203152463.7020833,1389875.2768914844
2025-11-01 00:00:00 UTC,4090.3044243589284,1220133991.9922543,901009.100952922
2025-11-02 00:00:00 UTC,4116.317078525436,1225645448.0748892,715197.0746330823
2025-11-03 00:00:00 UTC,4152.92154737942,1232674089.0929754,121789.11202673095
2025-11-04 00:00:00 UTC,3821.442772663222,1140434927.2239974,2182646.15482828
2025-11-05 00:00:00 UTC,3501.4824349199607,1046866931.3275784,2642401.9463775866
2025-11-06 00:00:00 UTC,3676.024468903362,1065321055.1518203,2160324.419117662
2025-11-07 00:00:00 UTC,3513.174215259385,1016376094.0945728,2979922.974312328
