tx_hash,block_number,timestamp,event_type,sender,owner,assets,shares,vault_address,log_index,datetime
0x4f8599c4c4daf7b9cb1aceedbc8954b6bfce763a7fc6fd9058937dec47d64cf2,20489859,1723192235,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,4452.714115,4361.431603,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,280,2024-08-09 08:30:35
0x245bfe85be7684594a496d8b6cb1e3e8fa0a23ab3c06007ac946fb52eac791a3,20482653,1723105487,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.76918,0.753498,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,71,2024-08-08 08:24:47
0xe91900b04f290e92075921d61a350d8d6e2a356decdff09e6be233eb1b612393,20479009,1723061555,deposit,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,1153.899855,1130.438978,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,439,2024-08-07 20:12:35
0xbc54145739dbc04d712fcc422ed30514e3694252a3a9aa9e5c92e9352eaf6350,20478794,1723058975,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,55430.160027,54303.344404,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,170,2024-08-07 19:29:35
0xbb269ca174cea43bfe88053d4da262f1afd872259694491aac94287b475c7022,20477907,1723048307,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,79572.37346,77955.871066,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,220,2024-08-07 16:31:47
0xd1959cacd14a9f108b079145876f1f17b6bfb45c2ca786a2badf40d530fd43af,20475375,1723017779,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,6967.952656,6826.680611,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,336,2024-08-07 08:02:59
0x9efce21bcdcf047bb51d17bc0383de966e6da1867689204233e7565c7c0400c1,20474465,1723006835,deposit,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,138.144711,135.345892,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,326,2024-08-07 05:00:35
0xf82c6e7a628392cb518dd248a7bdaaf1309c4fcfc44432f4e5a7527d3054635b,20466477,1722910487,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,3.792045,3.715605,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,130,2024-08-06 02:14:47
0xc660f0028bfa8ca7c6117f0a87fba39419df46112d520b06952b773b3a00d6b6,20464271,1722883895,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,20000.0,19597.117769,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,106,2024-08-05 18:51:35
0xba623f9ac2edd2f6b8729af461eaa1bfc470780ae2ae6ec76fb0a1f4ebc187bc,20461698,1722852863,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,9973.003102,9772.105815,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,328,2024-08-05 10:14:23
0x057c50e936938ef94317376973bd11952308d246d2c75b6a0afc41e66ebed3ed,20461214,1722847007,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.739352,0.724458,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,218,2024-08-05 08:36:47
0xa9dd8c3f02f05e6fa20205cf17399db0874777c75fd2f2f2fffcec7c4b73913d,20456854,1722794543,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,15000.0,14699.069703,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,238,2024-08-04 18:02:23
0x4616ca0d52a1b5c97ccca5140f447abaf0117d7f0304bcc06d324e522d600896,20456245,1722787199,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,4100.0,4017.794247,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,196,2024-08-04 15:59:59
0xd69b934dd43db3761a4a007e9a2a5ea0fa331faa10e8df305cf40bdf49dcc3e7,20447769,1722685139,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,1e-05,9e-06,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,87,2024-08-03 11:38:59
0x12a1e9df2b8edee61f7659d1942df609cb5d9f572b748674a710fa1541f64db3,20447945,1722687251,deposit,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,1.489956,1.460321,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,80,2024-08-03 12:14:11
0x8e1cc1fd6a7b8111698148ee944827f8fd93e00e29819be08097d6702296b952,20443299,1722631163,deposit,0x89c30e3af15d210736b2918fbd655c9842fd74f7,0x8ee796309494a10b4170f8912613ee78c75a3430,5982.217477,5863.770537,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,264,2024-08-02 20:39:23
0x52091b7f6456a918c510f90dc9a90e15f31bdc2c9f45b89ae909db45378d185d,20443509,1722633731,deposit,0x89c30e3af15d210736b2918fbd655c9842fd74f7,0xbd129b7765ba31a718eda5f75fc5585b7c9861b4,858.399508,841.399822,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,470,2024-08-02 21:22:11
0x1d8231aa880b21d0ed425d11de08b3ec27883a1a8fcbb3680d9b355603594402,20442992,1722627431,deposit,0x89c30e3af15d210736b2918fbd655c9842fd74f7,0x8ee796309494a10b4170f8912613ee78c75a3430,599.434282,587.569153,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,487,2024-08-02 19:37:11
0x1b68adec6ae79c691db5b880a1907912b8e319c2477558b7300b29a31428ec3e,20439635,1722586847,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.858805,0.841861,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,173,2024-08-02 08:20:47
0xd96d99e2d3efe5c30c38e0297c6aa008acd33cad909af3afec4d1f9cbd4cb591,20433793,1722516467,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,5000.0,4901.904175,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,163,2024-08-01 12:47:47
0x8635b142bb0328e931695feaa2117649eb62de20722c99dad6e80981294a3063,20432691,1722503147,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,1971.664521,1933.023181,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,283,2024-08-01 09:05:47
0x370a2fd68ae6e1002ac22edbf0d2d04498382f069ce544b92f93e529e9ab781c,20431529,1722489167,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,74.007001,72.558206,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,669,2024-08-01 05:12:47
0xd9ab7f15a4b22d98540934b65a0d9be8bcf5e2f3e0e5d73a395abc59fcaa20e8,20424305,1722402035,deposit,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,300.2944,294.456644,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,177,2024-07-31 05:00:35
0x833926ff813a6778ca6b80506cf9a7dfd2c9f5e84379778a88456b913758cd2b,20418652,1722333827,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.341531,0.334928,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,157,2024-07-30 10:03:47
0x88a7d0eb0059e76228542701cc6edead355fce442f384946307c3a368d4e09a6,20414991,1722289451,deposit,0xb865aaf1f9f60630934739595f183c4900f65ed9,0xd6748776cf06a80ebe36cd83d325b31bb916bf54,33512.630175,32867.045105,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,397,2024-07-29 21:44:11
0xf094dac1f1fcdb5a9d45252f494ca73a790991c4da82651ea74f0db5c789bc52,20414126,1722279023,deposit,0xd0002c648cca8dee2f2b8d70d542ccde8ad6ec03,0x5a7575368797695befd785f546c6b8b7e9d37f8c,79505.115491,77974.846716,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,654,2024-07-29 18:50:23
0x576feee330bc3db891d13262774c2e76bc041655df7fab97ee044f9bdcbc4c6e,20413118,1722266915,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,266615.7668,261489.355026,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,320,2024-07-29 15:28:35
0x88c5107e30ed4a395b5ddb37f9ee19b39ee7943b53206e0578d1ed85e96d1b53,20412197,1722255839,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,17462.26,17126.848618,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,249,2024-07-29 12:23:59
0x13a4e4711d55b7eb65031a96d05c0dd21645bddbef168bb01502c1548aa4ffcc,20411016,1722241607,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.276808,1.252316,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,436,2024-07-29 08:26:47
0x8bf7b5140581398536c0eabcec855f468182b4dacf41bee6ea5405c54d6c5870,20406635,1722188819,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,10000.0,9809.121096,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,70,2024-07-28 17:46:59
0x6e5fe37b89e9c4f871bc8e0f6a1ceb3d5dc5276078f585a2b1e31bef6656ccf6,20597208,1724487407,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.13247,1.107039,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,124,2024-08-24 08:16:47
0x6e5fe37b89e9c4f871bc8e0f6a1ceb3d5dc5276078f585a2b1e31bef6656ccf6,20597208,1724487407,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,5209.879824,5092.888141,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,140,2024-08-24 08:16:47
0x6154598248213627823e26e233fc05620443e8af00fe7235ae9df9a320b766a0,20590123,1724401859,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.004181,0.981776,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,88,2024-08-23 08:30:59
0x6154598248213627823e26e233fc05620443e8af00fe7235ae9df9a320b766a0,20590123,1724401859,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,10879.340123,10636.610314,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,104,2024-08-23 08:30:59
0xd796e91d0c5dce88164791bcc030ec675ccc41ce89bd3a0a37ddf8e7aeb03135,20583350,1724320103,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.044895,1.021727,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,88,2024-08-22 09:48:23
0xd796e91d0c5dce88164791bcc030ec675ccc41ce89bd3a0a37ddf8e7aeb03135,20583350,1724320103,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,9402.54906,9194.072914,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,104,2024-08-22 09:48:23
0x76515cbeaa4725afdf0b897848b3fde4e48f02ef0105afbf3f1110d001a48793,20578530,1724261807,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,989.96,968.108563,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,146,2024-08-21 17:36:47
0x1672cb4492b98c2a488bf31d231d1dcf73ec3d0e8f9c2fc9290bb0f9d1088d3e,20575827,1724229191,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.453065,0.443089,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,144,2024-08-21 08:33:11
0x1672cb4492b98c2a488bf31d231d1dcf73ec3d0e8f9c2fc9290bb0f9d1088d3e,20575827,1724229191,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,102709.032775,100447.633499,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,160,2024-08-21 08:33:11
0x276e90fd97496061a2bc1a8e26c2b60a91e0557e8ce79ef97b58c627966f64a4,20568866,1724145215,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.190776,0.186603,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,787,2024-08-20 09:13:35
0x276e90fd97496061a2bc1a8e26c2b60a91e0557e8ce79ef97b58c627966f64a4,20568866,1724145215,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,58017.385193,56748.592724,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,803,2024-08-20 09:13:35
0x569825daff3fe1e481310e110acd1bc6561ef8cc62a3c5be0c145e979192d104,20564163,1724088515,deposit,0x89c30e3af15d210736b2918fbd655c9842fd74f7,0xaaa4d89fb6fe5c45ae795dd78582a13cafd7d047,103.608287,101.353062,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,272,2024-08-19 17:28:35
0x0e9da4b24285a7585b2145cde7dd7c95b991d03ff18d85d8cdbacbef9a741dcb,20554281,1723969271,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.277016,0.271045,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,164,2024-08-18 08:21:11
0xaff9828bc196a7d1e1c169e5dbf39f320ae8aa2e4fa639b5789542683cc3f836,20543605,1723840427,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,910.0,890.577184,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,210,2024-08-16 20:33:47
0xf5465f2469e79cd262a34d8330a52f37f37cab94fd4bcfa1879965469ddef2ed,20533010,1723712579,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.170654,0.167042,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,207,2024-08-15 09:02:59
0xf5465f2469e79cd262a34d8330a52f37f37cab94fd4bcfa1879965469ddef2ed,20533010,1723712579,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,6.200133,6.068928,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,223,2024-08-15 09:02:59
0xe8239accf0b31ceab2baa653ca296db3b71025c0d33bbfedad75b33082e5befe,20521703,1723576211,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,60020.176094,58759.696362,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,181,2024-08-13 19:10:11
0xc0234343f586dcfbc4511e96b7c4fd6e4ea40012876d0a8b3402cce9bb21c8d7,20521470,1723573403,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,48759.949109,47736.120076,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,180,2024-08-13 18:23:23
0x89595f891196d3694df64db3374d499f71e85bcc64935a0ab06d8d8eef996c26,20520290,1723559171,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,40.0,39.160848,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,314,2024-08-13 14:26:11
0xe7bc451bd307da02b9178d73d436db4cb24ab1e4763679221d958707eb80eb0e,20520560,1723562447,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,45.93,44.966248,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,373,2024-08-13 15:20:47
0x3c9135c35853be57098226566dc5cf9931dd166c2ced0ec04c68bc64b82a6f85,20518522,1723537859,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.142598,0.13961,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,114,2024-08-13 08:30:59
0x2ccf72f83ebb08582a7827d3693d78605496623a7225275a106729a428e01b2e,20504106,1723364015,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.215812,0.211339,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,43,2024-08-11 08:13:35
0x100aff91eda013d8c4d65e209c3f17b07e989df8772206b0c5b7a7a187003481,20684911,1725545627,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,68.717564,67.117285,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,71,2024-09-05 14:13:47
0xd76e704431af6ead6ada9ddd8edeba380f55601b6cd8c086fc60ffbae6c39c84,20683137,1725524267,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,3.133473,3.060585,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,56,2024-09-05 08:17:47
0xd76e704431af6ead6ada9ddd8edeba380f55601b6cd8c086fc60ffbae6c39c84,20683137,1725524267,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,641.7326,626.805402,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,72,2024-09-05 08:17:47
0xc7e0f663eb163d206bc5bd0ab941127566c03d18892ebbeffa4c1bc8b9a95cba,20666528,1725324023,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,2.523526,2.465332,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,157,2024-09-03 00:40:23
0xab0bf22ce9908e13bedbb22a9751a0a5a043d87d5a64d47395d12fe605519a02,20663745,1725290507,deposit,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x9008d19f58aabd9ed0d60971565aa8510560ab41,19125.219383,18684.775848,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,552,2024-09-02 15:21:47
0xee74ebb44b3445d12f7656aea0883550bd9936b8c3d2a02a770a4739a1291dc4,20662071,1725270263,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,3.820079,3.732176,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,289,2024-09-02 09:44:23
0x4069a95a9085510aaddc81e6e3155d44b964a5d4623bca639af5395ffb1b3af8,20655967,1725196679,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,44.0,42.99054,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,44,2024-09-01 13:17:59
0xae3d77ae53828cd88465f79613be151fc313cb05c73aec444d893dd5c12f608e,20655554,1725191711,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0.8,0.781649,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,242,2024-09-01 11:55:11
0x4ae2b97e8ddbf70501490df16015001f555d1a6740ae3f266dc51f64980f3335,20655619,1725192491,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,10.0,9.770616,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,147,2024-09-01 12:08:11
0x9f7a57d15a664dfec972dd1ed747e8643af4e1d962d1af9fc58edd74e2f149b1,20652700,1725157319,deposit,0x89c30e3af15d210736b2918fbd655c9842fd74f7,0x10f6ad6b51cf2cbd45f94a913e756cfaec368620,11007.562623,10755.426838,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,110,2024-09-01 02:21:59
0x7556662e8557faba8af0c06e0b7fd812db489cff39f7cfd019ae980e3e99a8e5,20647209,1725091091,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,5.0,4.88578,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,86,2024-08-31 07:58:11
0x932d5a59cbf64e3892841c022e0fe6957ea975a1a2182b40178dd838bf0ad8a5,20643673,1725048383,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,9.862767,9.637854,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,243,2024-08-30 20:06:23
0x664a18ff424d00677957cb0b8021e57d50757dd389a2c3d3829b529407808d9f,20639563,1724998835,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,100.5541,98.265636,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,309,2024-08-30 06:20:35
0x1779293b956c7fd15fcdeadace9c2777f18516cfb2ff299fdf79993f0b056778,20639265,1724995247,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,2.216204,2.165773,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,61,2024-08-30 05:20:47
0xec9f3d32fd6710dbfe4ac19310a024e96ed900df3ae3a380504002de3dedc81b,20637417,1724972867,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,25.194322,24.62151,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,108,2024-08-29 23:07:47
0xf16509c77c21ad74d3cb0275a167e18a6ff77f5fc56fcc1b6d45dbc60071cf7d,20637105,1724969099,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,13887.90811,13572.201995,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,102,2024-08-29 22:04:59
0x66285f95cac733988105d1ec7054ff37e470c04d772102abdbc13d5ddbaa1fde,20636825,1724965727,deposit,0xd0002c648cca8dee2f2b8d70d542ccde8ad6ec03,0x5a7575368797695befd785f546c6b8b7e9d37f8c,93229.575366,91110.515829,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,354,2024-08-29 21:08:47
0xc77a7279b2b2e080b80d7c85af2295c9af5a42887c7c61c41e39dfbd3548ca53,20633953,1724931047,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,50.0,48.865102,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,177,2024-08-29 11:30:47
0x35c2c7d8413ea95f2a25a12e728f5088ea2c56cd2285202456729604c1266e21,20632638,1724915171,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,100.0949,97.824395,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,314,2024-08-29 07:06:11
0xf09bd4c5f9c39a23429b9a7c944aea2fc3e628090db3816336a25f056d0e340b,20630904,1724894159,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,123.0,120.212276,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,156,2024-08-29 01:15:59
0xed1fdb98b768049fe38e3c527f403520e969bbc828f7857827cc58f6406fe50e,20625808,1724832683,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.061692,1.037688,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,49,2024-08-28 08:11:23
0xed1fdb98b768049fe38e3c527f403520e969bbc828f7857827cc58f6406fe50e,20625808,1724832683,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1568.632295,1533.167661,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,65,2024-08-28 08:11:23
0xa3200b99922f1afc551e4cb4e2fe680a9d61ff50fde6c1566c643b8877589d3b,20618904,1724749463,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.181744,1.155074,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,47,2024-08-27 09:04:23
0xa3200b99922f1afc551e4cb4e2fe680a9d61ff50fde6c1566c643b8877589d3b,20618904,1724749463,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,19.251978,18.8175,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,63,2024-08-27 09:04:23
0x3ec207752aaef7e6de1de40bfaf49f8216991ee9b04ba0d61e13543f9943ad9e,20611596,1724661191,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,2.31124,2.259136,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,54,2024-08-26 08:33:11
0x3ec207752aaef7e6de1de40bfaf49f8216991ee9b04ba0d61e13543f9943ad9e,20611596,1724661191,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,9849.57267,9627.529365,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,70,2024-08-26 08:33:11
0xb6f0899d69cefc6be196d4b458816ad95c9e18679a27a8dfb87849358bf94262,20776297,1726648235,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,629.385428,613.939146,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,290,2024-09-18 08:30:35
0xcd38ccdf786bdbb56a04773410363ffe73cc38bbdc6eacb4f1bc7383dc3b6a55,20757181,1726417331,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,4.44,4.331705,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,179,2024-09-15 16:22:11
0xbd53c097d123e5231ad245c680c8278d1025ae59711c89fd1e8196d43c1cd618,20743740,1726255223,deposit,0xbbca1111ec2204bd9c546b755f91979e32a15b2e,0xbbca1111ec2204bd9c546b755f91979e32a15b2e,1003238.626618,978903.918167,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,432,2024-09-13 19:20:23
